creationDate|deletionDate|explicitlyDeleted|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-10T18:59:05.042+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108542|186.64.7.5|Firefox|About Saint Patrick, rmy. Made up primarily of ethnic Irish and German Cath|75|26388279066658|61||1168231108538
2012-12-20T09:06:48.062+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108543|46.21.0.249|Internet Explorer|About Bamana Empire, ly also known as Fa Sine or Biton-si-u. The empire existed as a ce|87|37383395344394|50|1168231108537|
2012-12-10T22:13:33.651+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108544|31.170.121.115|Internet Explorer|About Jack Nicholson, Awards, and received a Kennedy Center Honor in 2001. In 1994, he bec|90|28587302322180|48||1168231108538
2012-12-20T19:27:03.944+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108545|180.222.139.188|Internet Explorer|fine|4|26388279066632|59||1168231108543
2012-12-08T14:48:12.194+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108546|196.29.42.107|Firefox|About Joseph Goebbels, a of total war and mobilization. Goebbels remained wit|77|2199023255594|60|1168231108537|
2012-12-21T11:03:01.139+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108547|49.206.89.61|Safari|right|5|32985348833329|0|1168231108537|
2012-12-10T18:59:47.859+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108548|31.24.165.15|Firefox|duh|3|10995116277808|89||1168231108542
2012-12-11T07:38:15.425+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108549|193.104.227.215|Internet Explorer|maybe|5|26388279066641|86||1168231108544
2012-12-11T10:34:19.058+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108550|192.100.158.95|Internet Explorer|yes|3|32985348833318|53||1168231108538
2012-12-09T13:08:41.183+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108551|31.41.169.140|Chrome|About Diesel and Dust, ed at No.  1 on the Australian Kent Music Report Albums Cha|82|16|92||1168231108546
2012-12-09T15:38:28.559+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108552|31.24.165.15|Firefox|yes|3|10995116277808|89||1168231108539
2012-12-10T19:19:14.018+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108553|41.203.147.168|Internet Explorer|thanks|6|17592186044461|90||1168231108542
2012-12-20T09:07:01.619+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108554|31.192.109.124|Internet Explorer|duh|3|26388279066668|56||1168231108543
2012-12-18T19:00:19.895+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108556|49.50.77.195|Firefox|About Jacques Chirac, to 2007. He previously served as Prime Minister of France from 1974 to 19About Thirteen Colonies, . Americans were mostly|144|8796093022234|0|1168231108555|
2012-12-19T03:47:48.474+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108557|58.145.168.54|Chrome|About Jacques Chirac,  in opposition to the laissez-faire poliAbout Paraguay,|78|35184372088834|51|1168231108555|
2012-12-19T09:32:35.918+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108558|186.64.7.5|Firefox|LOL|3|26388279066658|61||1168231108556
2012-12-22T05:32:17.217+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108559|49.206.89.61|Safari|good|4|32985348833329|0||1168231108556
2012-12-18T14:56:26.048+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108560|1.29.220.142|Chrome|right|5|21990232555527|1|1168231108555|
2012-12-19T04:04:18.385+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108561|189.202.102.202|Firefox|great|5|6597069766702|53|1168231108555|
2012-12-18T18:54:34.565+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108562|192.100.158.95|Internet Explorer|About French Second Republic, republican government of France between the 1848 Revolut|86|32985348833318|53|1168231108555|
2012-12-30T15:13:59.346+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108564|58.145.168.54|Chrome|roflol|6|35184372088834|51|1168231108563|
2012-12-30T10:58:03.348+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108565|58.145.168.54|Chrome|yes|3|35184372088834|51|1168231108563|
2012-12-30T11:53:47.500+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108566|180.222.139.188|Internet Explorer|fine|4|26388279066632|59|1168231108563|
2012-12-30T17:35:59.033+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108567|49.206.89.61|Safari|no way!|7|32985348833329|0|1168231108563|
2012-12-30T10:24:49.811+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108568|196.1.135.241|Internet Explorer|fine|4|30786325577740|71|1168231108563|
2012-12-30T12:46:16.404+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108569|31.41.169.140|Chrome|good|4|16|92|1168231108563|
2012-12-31T07:31:12.367+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108570|27.112.88.106|Internet Explorer|cool|4|24189255811109|1|1168231108563|
2012-12-30T21:52:58.566+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108571|197.220.203.36|Firefox|cool|4|19791209299987|110|1168231108563|
2012-12-30T15:37:05.373+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108572|31.24.165.15|Firefox|About Wolfgang Amadeus Mozart, ance and maturity of style that encompasAbout Sm|79|10995116277808|89|1168231108563|
2012-12-31T09:24:29.242+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108573|115.186.113.189|Safari|ok|2|2199023255573|54|1168231108563|
2012-12-30T16:55:12.388+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108574|49.206.89.61|Safari|great|5|32985348833329|0|1168231108563|
2012-12-30T18:31:12.437+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108575|192.190.31.253|Chrome|duh|3|13194139533352|49||1168231108572
2012-12-30T15:05:52.643+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108576|41.74.150.41|Firefox|great|5|35184372088850|97|1168231108563|
